Id,AccountId,BillingCity,BillingContactName,BillingCountry,BillingFax,BillingLine1,BillingLine2,BillingLine3,BillingName,BillingPostalCode,BillingStateOrProvince,BillingTelephone,CampaignId,ContactId,Description,DiscountAmount,DiscountPercentage,EffectiveFromDate,EffectiveToDate,ExchangeRate,ExpiresOnDate,FinalOfferDate,FollowUpDate,FreightAmount,FreightRate,FreightTermsCode,IsActive,Name,OpportunityId,OwnerId,PaymentTermsCode,PlanFirmDate,PriceListId,QuoteNumber,RequestedDeliveryDate,RequestedShipDate,RevisionNumber,ShippingCity,ShippingContactName,ShippingCountry,ShippingFax,ShippingFreightTermsCode,ShippingLine1,ShippingLine2,ShippingLine3,ShippingMethodCode,ShippingName,ShippingPostalCode,ShippingStateOrProvince,ShippingTelephone,StatusCode,TotalAmount,TotalAmountLessFreight,TotalDiscountAmount,TotalLineItemAmount,TotalLineItemDiscountAmount,TotalTax,TypeCode,WillCall,ApprovalStatusCode,CreatedByUser,CreatedDateTime,ModifiedByUser,ModifiedDateTime,CurrencyId,PriceModifier,RebateAmount,Tax,TotalLineItemAllocatedAmount,TotalLineItemFreightAmount,TotalLineItemRebateAmount,BusinessDate,ERPNumber,PriceBasisDate,PurchaseOrderDate,PurchaseOrderNumber,SalesAreaCode,SalesDistrictCode,SalesGroupCode,SalesOfficeCode,AccountGroupCode,DueDate,MarketClassificationCode,ApprovedDateTime,SubmittedDateTime,TaxPercentage,TotalWeight,WeightUomCode,TotalLineItemBaseAmount,ReviewDate
1A213DF6-0430-44C3-A2FD-576309AB021D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,test 1 group,NULL,131CC3A1-22E7-476D-B02A-5B2456C5E35A,NULL,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,QUO0000002057,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,131cc3a1-22e7-476d-b02a-5b2456c5e35a,08:18.4,NULL,NULL,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,NULL,NULL,NULL,08:18.3,NULL,00:00.0,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
B2C26D85-1B4A-4784-9DEF-5B14CA78C09C,1FBF211B-A8C3-41AC-A95E-81A50DA76BFA,Cincinnati,NULL,US,NULL,55 Merchant Street,NULL,NULL,NULL,45245,OH,NULL,NULL,4276B8F6-2585-4C48-BCBC-494FA65BA42F,NULL,NULL,15,NULL,NULL,1,NULL,NULL,NULL,115,NULL,NULL,NULL,Sales Overview Sample Quotation,AACE9638-A6B3-4FD4-917B-CFE39C207182,131CC3A1-22E7-476D-B02A-5B2456C5E35A,NULL,NULL,E282C61D-E1EC-430B-8AF9-63BC2F6093D7,QUO0000000698,NULL,NULL,0,Cincinnati,NULL,US,NULL,NULL,55 Merchant Street,NULL,NULL,NULL,NULL,45245,OH,NULL,1,3303514.28,3292025.4,578270.65,3855137.65,7115.92,0,1,NULL,NULL,131cc3a1-22e7-476d-b02a-5b2456c5e35a,00:46.5,131cc3a1-22e7-476d-b02a-5b2456c5e35a,51:53.8,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,15158.4,0,11373.88,0,00:00.0,NULL,00:00.0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,660,1,4278556.83,NULL
4FDA6B25-91B8-4BD6-937C-60B33B0DBE43,E6EB5A03-A20B-46E5-9C6D-F2F9D411082D,Chicago,NULL,USA,NULL,7589 Michigan Ave.,NULL,NULL,NULL,67900,IL,312-456-9876,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ACS,NULL,BA87EB05-CCB3-48BA-BC48-4BCCD00C0872,NULL,NULL,E76499ED-16D3-420C-BC10-EFCD2332F0F7,QUO0000002053,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,63450.24,63450.24,0,63450.24,0,0,NULL,NULL,NULL,ba87eb05-ccb3-48ba-bc48-4bccd00c0872,59:38.6,NULL,NULL,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,15:18.9,NULL,00:00.0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60,1,79287.8,NULL
463D6EE0-A24C-4573-8FE9-623D1FA59A54,FCF18B79-EA87-49A0-BA08-F089390AA11F,Cincinnati,NULL,USA,NULL,55 Merchant St,Suite 100,NULL,NULL,45246,OH,513-612-2300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,NULL,Test Team Assignment,NULL,131CC3A1-22E7-476D-B02A-5B2456C5E35A,5,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,QUO0000002083,NULL,NULL,0,Dayton,NULL,EMEA,NULL,NULL,Ship To Address,NULL,NULL,NULL,NULL,888172,GA,NULL,5,203000,203000,0,203000,105000,0,NULL,NULL,3,131cc3a1-22e7-476d-b02a-5b2456c5e35a,52:48.5,131cc3a1-22e7-476d-b02a-5b2456c5e35a,55:12.4,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,52:48.4,NULL,00:00.0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55:12.4,NULL,0,1,350000,NULL
A06E9FAA-CE85-4404-B6CB-6AAF7A65BD1A,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,131CC3A1-22E7-476D-B02A-5B2456C5E35A,NULL,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,QUO0000002088,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,NULL,NULL,NULL,131cc3a1-22e7-476d-b02a-5b2456c5e35a,39:05.7,NULL,NULL,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,39:05.6,NULL,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL
B41CCF65-BBD5-43A5-8940-6F90C19ABBA2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CreatedFromWebSite,NULL,072DE345-7408-40D1-B8D6-B1E5BCDE0FC0,NULL,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,QUO0000001909,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,45023.64,45023.64,0,45023.64,0,0,NULL,NULL,NULL,072de345-7408-40d1-b8d6-b1e5bcde0fc0,11:50.6,072de345-7408-40d1-b8d6-b1e5bcde0fc0,12:15.9,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,11:50.4,NULL,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60,1,51163.23,NULL
3E887828-62F5-43ED-B8FC-71B91561035E,3D133603-6AC6-4027-BAE3-1AD7A653F08E,Cleveland,NULL,NULL,NULL,1632 Main St,NULL,NULL,NULL,NULL,OH,NULL,NULL,D10323DA-1113-4A6F-B3A9-E39827A0F276,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,2,NULL,Industrial Damper for Acme Ind.,NULL,967B6D71-2F06-4B59-8648-71F93E5D1F03,1,NULL,34D2C107-CD69-46C0-9E58-8389872C2450,QUO0000002072,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,278.4,278.4,0,278.4,0,0,NULL,NULL,NULL,967b6d71-2f06-4b59-8648-71f93e5d1f03,56:19.8,NULL,NULL,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,56:19.7,NULL,00:00.0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,320,NULL
F3E4D5E3-410C-484C-82EA-74FF482EA9AB,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,test variations,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,rdp_110217,NULL,CD8C3294-43A8-4519-BC89-B3C861DD27CB,NULL,NULL,E76499ED-16D3-420C-BC10-EFCD2332F0F7,QUO0000002040,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,9549426.92,9549426.92,0,9549426.92,0,0,NULL,NULL,NULL,95d29adc-309b-450a-a789-8d5b481347ab,15:48.2,cd8c3294-43a8-4519-bc89-b3c861dd27cb,36:19.0,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,15:48.1,NULL,00:00.0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60,1,10051992.84,NULL
30BE03FE-16A3-4A2E-B6D2-76983DEC14FF,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CreatedFromWebSite,NULL,072DE345-7408-40D1-B8D6-B1E5BCDE0FC0,NULL,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,QUO0000002024,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,NULL,NULL,NULL,072de345-7408-40d1-b8d6-b1e5bcde0fc0,37:52.8,NULL,NULL,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,37:52.7,NULL,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL
BC6A5456-3628-449B-BA66-784BC4BE5941,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,95D29ADC-309B-450A-A789-8D5B481347AB,NULL,NULL,E76499ED-16D3-420C-BC10-EFCD2332F0F7,QUO0000001992,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,40834.72,40834.72,0,40834.72,0,0,NULL,NULL,NULL,95d29adc-309b-450a-a789-8d5b481347ab,41:13.4,NULL,NULL,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,41:13.4,NULL,00:00.0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60,1,42983.92,NULL
9B57F246-236D-47AE-ABEB-7BA4AE1EBE3B,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CreatedFromWebSite,NULL,072DE345-7408-40D1-B8D6-B1E5BCDE0FC0,NULL,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,QUO0000001952,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,NULL,NULL,NULL,072de345-7408-40d1-b8d6-b1e5bcde0fc0,34:54.7,NULL,NULL,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,34:54.4,NULL,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL
B31D814F-9AEA-4D92-A76F-7C44B9CC9215,D358EEDE-7BC9-4078-87F3-6FD65216EC33,Anytown,NULL,Canada,NULL,123 Main Street,NULL,NULL,NULL,A1B 2C3,Ontario,(123) 456-7890,NULL,B47C16DC-E74D-474A-8608-48591C0108CE,NULL,NULL,NULL,NULL,NULL,1.29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Truck Configuration for Acme Canada,NULL,131CC3A1-22E7-476D-B02A-5B2456C5E35A,NULL,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,QUO0000001711,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,sjbauhyuiqw82jwnsxhqauq,NULL,011.44.1628.04121,2,66635.3,66635.3,0,66635.3,0,0,NULL,NULL,NULL,131cc3a1-22e7-476d-b02a-5b2456c5e35a,37:37.5,131cc3a1-22e7-476d-b02a-5b2456c5e35a,16:48.3,8F32E495-146E-4048-A5B5-59B0336B9B44,NULL,NULL,NULL,0,0,0,37:37.5,NULL,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60,1,75721.93,14:31.3
507A0F50-F83F-4536-8BF9-7C9F16AF64EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CreatedFromWebSite,NULL,072DE345-7408-40D1-B8D6-B1E5BCDE0FC0,NULL,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,QUO0000001948,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,072de345-7408-40d1-b8d6-b1e5bcde0fc0,41:38.4,NULL,NULL,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,NULL,NULL,NULL,41:38.1,NULL,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
23C53CEA-A97C-454B-AB30-7DE6644C3117,FCF18B79-EA87-49A0-BA08-F089390AA11F,Cincinnati,NULL,USA,NULL,55 Merchant St,Suite 100,NULL,NULL,45246,OH,513-612-2300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,NULL,Waste Water Solution,DA5B52DB-2851-4202-B41D-4BC9EAE57E74,967B6D71-2F06-4B59-8648-71F93E5D1F03,5,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,QUO0000001942,NULL,NULL,0,Dayton,NULL,EMEA,NULL,NULL,Ship To Address,NULL,NULL,NULL,NULL,888172,GA,NULL,1,45570.06,45570.06,0,45570.06,0,0,NULL,NULL,NULL,967b6d71-2f06-4b59-8648-71f93e5d1f03,22:27.1,NULL,NULL,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,22:26.9,NULL,00:00.0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60,1,51787.8,NULL
32C4DBC6-E9B2-464D-8C48-7F3938E5BB44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,95D29ADC-309B-450A-A789-8D5B481347AB,NULL,NULL,E76499ED-16D3-420C-BC10-EFCD2332F0F7,QUO0000002031,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,95d29adc-309b-450a-a789-8d5b481347ab,54:57.7,NULL,NULL,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,NULL,NULL,NULL,54:57.6,NULL,00:00.0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
AB6C3020-1949-49BD-8442-815919D351D1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D721177E-8E6B-4CF2-9029-8E14CEFBC871,NULL,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,QUO0000001882,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,122250,122250,0,122250,0,0,NULL,NULL,NULL,d721177e-8e6b-4cf2-9029-8e14cefbc871,24:16.3,NULL,NULL,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,24:16.1,NULL,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,122250,NULL
2E333CBD-612A-4D31-AAAA-828CBA08EAED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CAD Test,NULL,95D29ADC-309B-450A-A789-8D5B481347AB,NULL,NULL,E76499ED-16D3-420C-BC10-EFCD2332F0F7,QUO0000002054,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,270,270,0,270,0,0,NULL,NULL,NULL,95d29adc-309b-450a-a789-8d5b481347ab,40:54.7,95d29adc-309b-450a-a789-8d5b481347ab,42:52.3,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,40:54.5,NULL,00:00.0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,270,NULL
6A3D2E2E-3AB9-412A-ABFF-8367AA6C6130,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CreatedFromWebSite,NULL,072DE345-7408-40D1-B8D6-B1E5BCDE0FC0,NULL,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,QUO0000001983,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,42316.19,42316.19,0,42316.19,0,0,NULL,NULL,NULL,072de345-7408-40d1-b8d6-b1e5bcde0fc0,11:04.8,NULL,NULL,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,11:04.7,NULL,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60,1,48086.58,NULL
C34B4955-5BDA-4B0A-BEA9-83E60707089F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CreatedFromWebSite,NULL,072DE345-7408-40D1-B8D6-B1E5BCDE0FC0,NULL,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,QUO0000001958,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,072de345-7408-40d1-b8d6-b1e5bcde0fc0,43:59.4,NULL,NULL,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,NULL,NULL,NULL,43:59.1,NULL,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
4FB21D1A-624C-4FA1-B0B8-840FFC92844B,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CreatedFromWebSite,NULL,072DE345-7408-40D1-B8D6-B1E5BCDE0FC0,NULL,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,QUO0000002078,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,NULL,NULL,NULL,072de345-7408-40d1-b8d6-b1e5bcde0fc0,13:37.8,NULL,NULL,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,13:37.8,NULL,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL
ECF8C096-6A2D-4AB7-92DF-87F1F3103CB5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,40,NULL,NULL,NULL,NULL,NULL,131CC3A1-22E7-476D-B02A-5B2456C5E35A,NULL,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,QUO0000002075,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,260,220,0,220,0,0,NULL,NULL,NULL,131cc3a1-22e7-476d-b02a-5b2456c5e35a,20:39.6,131cc3a1-22e7-476d-b02a-5b2456c5e35a,23:35.1,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,20:39.6,NULL,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23:35.1,NULL,0,1,220,NULL
B8657C02-EB80-4A1D-9CE7-8891988D1FA8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CreatedFromWebSite,NULL,072DE345-7408-40D1-B8D6-B1E5BCDE0FC0,NULL,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,QUO0000001971,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,45154.28,45154.28,0,45154.28,0,0,NULL,NULL,NULL,072de345-7408-40d1-b8d6-b1e5bcde0fc0,29:31.7,NULL,NULL,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,29:31.3,NULL,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60,1,51311.68,NULL
D788EA6D-9E3F-4695-885D-89234DDCDE37,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,95D29ADC-309B-450A-A789-8D5B481347AB,NULL,NULL,E76499ED-16D3-420C-BC10-EFCD2332F0F7,QUO0000001961,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,998805.29,998805.29,0,998805.29,0,0,NULL,NULL,NULL,95d29adc-309b-450a-a789-8d5b481347ab,31:46.8,NULL,NULL,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,31:46.8,NULL,00:00.0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60,1,1051373.99,45:25.3
6EE5041B-3863-4BAD-A0A5-89A283F8B7C2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,131CC3A1-22E7-476D-B02A-5B2456C5E35A,NULL,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,QUO0000002094,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,35110.62,35110.62,0,35110.62,0,0,NULL,NULL,NULL,131cc3a1-22e7-476d-b02a-5b2456c5e35a,28:38.4,NULL,NULL,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,28:38.3,NULL,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60,1,39884.8,NULL
904097C4-7396-4551-BD1B-8ED2C06B5C67,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CreatedFromWebSite,NULL,072DE345-7408-40D1-B8D6-B1E5BCDE0FC0,NULL,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,QUO0000002077,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,NULL,NULL,NULL,072de345-7408-40d1-b8d6-b1e5bcde0fc0,09:23.8,NULL,NULL,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,09:23.7,NULL,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL
AF667763-3578-48AC-A8C5-8FB606C1DF9B,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CreatedFromWebSite,NULL,072DE345-7408-40D1-B8D6-B1E5BCDE0FC0,NULL,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,QUO0000001930,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,NULL,NULL,NULL,072de345-7408-40d1-b8d6-b1e5bcde0fc0,28:52.4,NULL,NULL,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,28:52.4,NULL,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL
